 * Running on http://0.0.0.0:9191/ (Press CTRL+C to quit)
10.1.69.80 - - [24/Oct/2018 17:10:38] "GET /reports/ajax/results/b7b0577c-da98-4b03-b876-9fa5bbc28a63.txt?_=1540372231767 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:10:38] "GET /reports/ajax/parameters/cdc5c8d6-533b-46ea-9454-92417d2fbc8b.txt?_=1540372231768 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:10:38] "GET /reports/ajax/stats/cdc5c8d6-533b-46ea-9454-92417d2fbc8b.txt?_=1540372231769 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:10:38] "GET /reports/ajax/plays/cdc5c8d6-533b-46ea-9454-92417d2fbc8b.txt?_=1540372231770 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:10:39] "GET /reports/ajax/results/cdc5c8d6-533b-46ea-9454-92417d2fbc8b.txt?_=1540372231771 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:10:39] "GET /reports/ajax/parameters/fd09a829-a71b-4c72-bb98-0093ef014148.txt?_=1540372231772 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:10:39] "GET /reports/ajax/plays/fd09a829-a71b-4c72-bb98-0093ef014148.txt?_=1540372231773 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:10:39] "GET /reports/ajax/results/fd09a829-a71b-4c72-bb98-0093ef014148.txt?_=1540372231774 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:10:41] "GET /result/c41f7011-8f8e-411c-92b4-4d47b1624b1e/ HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:11:32] "GET /result/589ef972-50c2-49a8-b3a7-fa8af0adc503/ HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:15:57] "GET / HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:15:58] "GET /static/packaged/datatables/js/jquery.dataTables.min.js HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:15:58] "GET /static/packaged/jquery/jquery.min.js HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:15:58] "GET /static/packaged/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:15:58] "GET /static/packaged/patternfly/js/patternfly.min.js HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:15:58] "GET /static/packaged/patternfly_bootstrap_treeview/js/bootstrap-treeview.min.js HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:15:59] "GET /static/js/ara.js HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:15:59] "GET /static/packaged/patternfly/css/patternfly.min.css HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:15:59] "GET /static/packaged/patternfly_bootstrap_treeview/css/bootstrap-treeview.min.css HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:15:59] "GET /static/packaged/patternfly/css/patternfly-additions.min.css HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:15:59] "GET /static/css/ara.css HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:15:59] "GET /static/css/pygments.css HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:15:59] "GET /static/images/logo-header.svg HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:01] "GET /reports/ajax/plays/5bc68234-801b-424d-9d5c-8da2c402bb24.txt?_=1540372559192 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:01] "GET /reports/ajax/parameters/5bc68234-801b-424d-9d5c-8da2c402bb24.txt?_=1540372559191 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:01] "GET /reports/ajax/parameters/0f557617-fb1e-4ba9-b297-3c735735fc81.txt?_=1540372559194 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:01] "GET /reports/ajax/plays/0f557617-fb1e-4ba9-b297-3c735735fc81.txt?_=1540372559196 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:02] "GET /reports/ajax/stats/0f557617-fb1e-4ba9-b297-3c735735fc81.txt?_=1540372559195 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:02] "GET /reports/ajax/results/5bc68234-801b-424d-9d5c-8da2c402bb24.txt?_=1540372559193 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:02] "GET /reports/ajax/parameters/ce24bc9d-0f1e-4911-a225-40158dfe7e10.txt?_=1540372559198 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:02] "GET /reports/ajax/results/0f557617-fb1e-4ba9-b297-3c735735fc81.txt?_=1540372559197 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:02] "GET /reports/ajax/stats/ce24bc9d-0f1e-4911-a225-40158dfe7e10.txt?_=1540372559199 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:02] "GET /reports/ajax/plays/ce24bc9d-0f1e-4911-a225-40158dfe7e10.txt?_=1540372559200 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:02] "GET /reports/ajax/results/ce24bc9d-0f1e-4911-a225-40158dfe7e10.txt?_=1540372559201 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:02] "GET /reports/ajax/parameters/cd2801d1-044e-4faf-8a29-b40d614bdaeb.txt?_=1540372559202 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:02] "GET /reports/ajax/stats/cd2801d1-044e-4faf-8a29-b40d614bdaeb.txt?_=1540372559203 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:02] "GET /reports/ajax/plays/cd2801d1-044e-4faf-8a29-b40d614bdaeb.txt?_=1540372559204 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:03] "GET /reports/ajax/parameters/c6448ea3-edfe-49d5-918f-4b37dbe933d6.txt?_=1540372559206 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:03] "GET /reports/ajax/results/cd2801d1-044e-4faf-8a29-b40d614bdaeb.txt?_=1540372559205 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:03] "GET /reports/ajax/plays/c6448ea3-edfe-49d5-918f-4b37dbe933d6.txt?_=1540372559207 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:03] "GET /reports/ajax/results/c6448ea3-edfe-49d5-918f-4b37dbe933d6.txt?_=1540372559208 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:03] "GET /reports/ajax/parameters/4fbe08bf-bbb6-4543-867c-a9082ac37d62.txt?_=1540372559209 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:03] "GET /reports/ajax/stats/4fbe08bf-bbb6-4543-867c-a9082ac37d62.txt?_=1540372559210 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:03] "GET /reports/ajax/plays/4fbe08bf-bbb6-4543-867c-a9082ac37d62.txt?_=1540372559211 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:03] "GET /reports/ajax/parameters/4456582a-1862-42bc-adc3-21091025e179.txt?_=1540372559213 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:03] "GET /reports/ajax/stats/4456582a-1862-42bc-adc3-21091025e179.txt?_=1540372559214 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:03] "GET /reports/ajax/plays/4456582a-1862-42bc-adc3-21091025e179.txt?_=1540372559215 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:04] "GET /reports/ajax/parameters/324acd47-a4b1-4931-9793-2cfddaed8cff.txt?_=1540372559217 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:04] "GET /reports/ajax/stats/324acd47-a4b1-4931-9793-2cfddaed8cff.txt?_=1540372559218 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:04] "GET /reports/ajax/results/4fbe08bf-bbb6-4543-867c-a9082ac37d62.txt?_=1540372559212 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:04] "GET /reports/ajax/plays/324acd47-a4b1-4931-9793-2cfddaed8cff.txt?_=1540372559219 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:04] "GET /reports/ajax/parameters/b7b0577c-da98-4b03-b876-9fa5bbc28a63.txt?_=1540372559221 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:04] "GET /reports/ajax/results/324acd47-a4b1-4931-9793-2cfddaed8cff.txt?_=1540372559220 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:04] "GET /reports/ajax/results/4456582a-1862-42bc-adc3-21091025e179.txt?_=1540372559216 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:04] "GET /reports/ajax/stats/b7b0577c-da98-4b03-b876-9fa5bbc28a63.txt?_=1540372559222 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:04] "GET /reports/ajax/plays/b7b0577c-da98-4b03-b876-9fa5bbc28a63.txt?_=1540372559223 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:05] "GET /reports/ajax/results/b7b0577c-da98-4b03-b876-9fa5bbc28a63.txt?_=1540372559224 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:05] "GET /reports/ajax/parameters/cdc5c8d6-533b-46ea-9454-92417d2fbc8b.txt?_=1540372559225 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:05] "GET /reports/ajax/stats/cdc5c8d6-533b-46ea-9454-92417d2fbc8b.txt?_=1540372559226 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:05] "GET /reports/ajax/plays/cdc5c8d6-533b-46ea-9454-92417d2fbc8b.txt?_=1540372559227 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:16:05] "GET /reports/ajax/results/cdc5c8d6-533b-46ea-9454-92417d2fbc8b.txt?_=1540372559228 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:53] "GET / HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:54] "GET /static/css/pygments.css HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:54] "GET /static/packaged/patternfly/css/patternfly.min.css HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:54] "GET /static/packaged/patternfly/css/patternfly-additions.min.css HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:54] "GET /static/images/logo-header.svg HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:54] "GET /static/packaged/patternfly_bootstrap_treeview/css/bootstrap-treeview.min.css HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:54] "GET /static/css/ara.css HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:54] "GET /static/packaged/jquery/jquery.min.js HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:34:54] "GET /static/packaged/datatables/js/jquery.dataTables.min.js HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:34:55] "GET /static/packaged/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:34:55] "GET /static/packaged/patternfly_bootstrap_treeview/js/bootstrap-treeview.min.js HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:34:55] "GET /static/packaged/patternfly/js/patternfly.min.js HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:34:55] "GET /static/js/ara.js HTTP/1.1" 304 -
10.1.69.80 - - [24/Oct/2018 17:34:58] "GET /static/images/logo-header.svg HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:58] "GET /reports/ajax/parameters/8cbe84ba-1c90-43b7-ae65-59d6e3ede65b.txt?_=1540373694823 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:58] "GET /reports/ajax/parameters/9362368c-7bac-4d84-9979-9251bbd77c15.txt?_=1540373694820 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:58] "GET /reports/ajax/plays/9362368c-7bac-4d84-9979-9251bbd77c15.txt?_=1540373694821 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:58] "GET /reports/ajax/stats/8cbe84ba-1c90-43b7-ae65-59d6e3ede65b.txt?_=1540373694824 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:58] "GET /reports/ajax/results/9362368c-7bac-4d84-9979-9251bbd77c15.txt?_=1540373694822 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:58] "GET /reports/ajax/plays/8cbe84ba-1c90-43b7-ae65-59d6e3ede65b.txt?_=1540373694825 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:58] "GET /reports/ajax/results/8cbe84ba-1c90-43b7-ae65-59d6e3ede65b.txt?_=1540373694826 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:58] "GET /reports/ajax/parameters/5bc68234-801b-424d-9d5c-8da2c402bb24.txt?_=1540373694827 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:58] "GET /reports/ajax/plays/5bc68234-801b-424d-9d5c-8da2c402bb24.txt?_=1540373694828 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:58] "GET /reports/ajax/parameters/0f557617-fb1e-4ba9-b297-3c735735fc81.txt?_=1540373694830 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:59] "GET /reports/ajax/results/5bc68234-801b-424d-9d5c-8da2c402bb24.txt?_=1540373694829 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:59] "GET /reports/ajax/plays/0f557617-fb1e-4ba9-b297-3c735735fc81.txt?_=1540373694832 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:59] "GET /reports/ajax/stats/0f557617-fb1e-4ba9-b297-3c735735fc81.txt?_=1540373694831 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:59] "GET /reports/ajax/parameters/ce24bc9d-0f1e-4911-a225-40158dfe7e10.txt?_=1540373694834 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:59] "GET /reports/ajax/results/0f557617-fb1e-4ba9-b297-3c735735fc81.txt?_=1540373694833 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:59] "GET /reports/ajax/stats/ce24bc9d-0f1e-4911-a225-40158dfe7e10.txt?_=1540373694835 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:59] "GET /reports/ajax/plays/ce24bc9d-0f1e-4911-a225-40158dfe7e10.txt?_=1540373694836 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:59] "GET /reports/ajax/results/ce24bc9d-0f1e-4911-a225-40158dfe7e10.txt?_=1540373694837 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:59] "GET /reports/ajax/parameters/cd2801d1-044e-4faf-8a29-b40d614bdaeb.txt?_=1540373694838 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:59] "GET /reports/ajax/stats/cd2801d1-044e-4faf-8a29-b40d614bdaeb.txt?_=1540373694839 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:59] "GET /reports/ajax/plays/cd2801d1-044e-4faf-8a29-b40d614bdaeb.txt?_=1540373694840 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:34:59] "GET /reports/ajax/parameters/c6448ea3-edfe-49d5-918f-4b37dbe933d6.txt?_=1540373694842 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:00] "GET /reports/ajax/results/cd2801d1-044e-4faf-8a29-b40d614bdaeb.txt?_=1540373694841 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:00] "GET /reports/ajax/plays/c6448ea3-edfe-49d5-918f-4b37dbe933d6.txt?_=1540373694843 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:00] "GET /reports/ajax/results/c6448ea3-edfe-49d5-918f-4b37dbe933d6.txt?_=1540373694844 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:00] "GET /reports/ajax/parameters/4fbe08bf-bbb6-4543-867c-a9082ac37d62.txt?_=1540373694845 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:00] "GET /reports/ajax/stats/4fbe08bf-bbb6-4543-867c-a9082ac37d62.txt?_=1540373694846 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:00] "GET /reports/ajax/plays/4fbe08bf-bbb6-4543-867c-a9082ac37d62.txt?_=1540373694847 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:00] "GET /reports/ajax/parameters/4456582a-1862-42bc-adc3-21091025e179.txt?_=1540373694849 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:00] "GET /reports/ajax/stats/4456582a-1862-42bc-adc3-21091025e179.txt?_=1540373694850 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:00] "GET /reports/ajax/plays/4456582a-1862-42bc-adc3-21091025e179.txt?_=1540373694851 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:01] "GET /reports/ajax/parameters/324acd47-a4b1-4931-9793-2cfddaed8cff.txt?_=1540373694853 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:01] "GET /reports/ajax/stats/324acd47-a4b1-4931-9793-2cfddaed8cff.txt?_=1540373694854 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:01] "GET /reports/ajax/plays/324acd47-a4b1-4931-9793-2cfddaed8cff.txt?_=1540373694855 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:01] "GET /reports/ajax/results/4fbe08bf-bbb6-4543-867c-a9082ac37d62.txt?_=1540373694848 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:01] "GET /reports/ajax/results/324acd47-a4b1-4931-9793-2cfddaed8cff.txt?_=1540373694856 HTTP/1.1" 200 -
10.1.69.80 - - [24/Oct/2018 17:35:01] "GET /reports/ajax/results/4456582a-1862-42bc-adc3-21091025e179.txt?_=1540373694852 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:51] "GET / HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:51] "GET /static/packaged/jquery/jquery.min.js HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:51] "GET /static/packaged/patternfly/css/patternfly.min.css HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:51] "GET /static/packaged/patternfly_bootstrap_treeview/css/bootstrap-treeview.min.css HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:51] "GET /static/css/pygments.css HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:51] "GET /static/packaged/patternfly/css/patternfly-additions.min.css HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:52] "GET /static/css/ara.css HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:52] "GET /static/packaged/datatables/js/jquery.dataTables.min.js HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:52] "GET /static/packaged/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:52] "GET /static/packaged/patternfly_bootstrap_treeview/js/bootstrap-treeview.min.js HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:52] "GET /static/packaged/patternfly/js/patternfly.min.js HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:52] "GET /static/js/ara.js HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:52] "GET /static/images/logo-header.svg HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /static/packaged/patternfly/fonts/OpenSans-Regular-webfont.woff2 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /static/packaged/patternfly/fonts/OpenSans-Bold-webfont.woff2 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /static/packaged/patternfly/fonts/PatternFlyIcons-webfont.ttf HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /static/packaged/patternfly/fonts/OpenSans-Semibold-webfont.woff2 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /static/packaged/patternfly/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /reports/ajax/parameters/4acb647d-4b63-42e2-9b4e-3b4fb2380f21.txt?_=1540971472245 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /reports/ajax/stats/4acb647d-4b63-42e2-9b4e-3b4fb2380f21.txt?_=1540971472246 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /reports/ajax/plays/4acb647d-4b63-42e2-9b4e-3b4fb2380f21.txt?_=1540971472247 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /reports/ajax/parameters/a1f541dd-f93e-4695-ae4a-d5685804f997.txt?_=1540971472249 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /reports/ajax/plays/a1f541dd-f93e-4695-ae4a-d5685804f997.txt?_=1540971472250 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /reports/ajax/results/a1f541dd-f93e-4695-ae4a-d5685804f997.txt?_=1540971472251 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /reports/ajax/results/4acb647d-4b63-42e2-9b4e-3b4fb2380f21.txt?_=1540971472248 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /reports/ajax/parameters/5b90f120-c1e3-4f91-9c71-394441003650.txt?_=1540971472252 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /reports/ajax/stats/5b90f120-c1e3-4f91-9c71-394441003650.txt?_=1540971472253 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:53] "GET /reports/ajax/plays/5b90f120-c1e3-4f91-9c71-394441003650.txt?_=1540971472254 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/results/5b90f120-c1e3-4f91-9c71-394441003650.txt?_=1540971472255 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/parameters/2c3d0e7e-1192-4fe0-b804-3d742abb80c6.txt?_=1540971472256 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/plays/2c3d0e7e-1192-4fe0-b804-3d742abb80c6.txt?_=1540971472257 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/results/2c3d0e7e-1192-4fe0-b804-3d742abb80c6.txt?_=1540971472258 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/parameters/74a7e8c8-8dc8-43ca-b87c-645a42e71f80.txt?_=1540971472259 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/stats/74a7e8c8-8dc8-43ca-b87c-645a42e71f80.txt?_=1540971472260 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/plays/74a7e8c8-8dc8-43ca-b87c-645a42e71f80.txt?_=1540971472261 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/results/74a7e8c8-8dc8-43ca-b87c-645a42e71f80.txt?_=1540971472262 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/parameters/429eb70d-1804-4c70-a9f0-5f17e0eacadd.txt?_=1540971472263 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/plays/429eb70d-1804-4c70-a9f0-5f17e0eacadd.txt?_=1540971472264 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/parameters/81cc7dce-3d79-4c65-89e2-643e74300ea3.txt?_=1540971472266 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/results/429eb70d-1804-4c70-a9f0-5f17e0eacadd.txt?_=1540971472265 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/stats/81cc7dce-3d79-4c65-89e2-643e74300ea3.txt?_=1540971472267 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/plays/81cc7dce-3d79-4c65-89e2-643e74300ea3.txt?_=1540971472268 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/parameters/16ddef1d-1c70-4907-8790-f63a1c2a04d5.txt?_=1540971472270 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/results/81cc7dce-3d79-4c65-89e2-643e74300ea3.txt?_=1540971472269 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/plays/16ddef1d-1c70-4907-8790-f63a1c2a04d5.txt?_=1540971472272 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/stats/16ddef1d-1c70-4907-8790-f63a1c2a04d5.txt?_=1540971472271 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:54] "GET /reports/ajax/results/16ddef1d-1c70-4907-8790-f63a1c2a04d5.txt?_=1540971472273 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:55] "GET /reports/ajax/parameters/6e27f931-2978-44b2-a106-08b25db09d3d.txt?_=1540971472274 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:55] "GET /reports/ajax/stats/6e27f931-2978-44b2-a106-08b25db09d3d.txt?_=1540971472275 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:55] "GET /reports/ajax/plays/6e27f931-2978-44b2-a106-08b25db09d3d.txt?_=1540971472276 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:55] "GET /reports/ajax/parameters/9362368c-7bac-4d84-9979-9251bbd77c15.txt?_=1540971472278 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:55] "GET /reports/ajax/results/6e27f931-2978-44b2-a106-08b25db09d3d.txt?_=1540971472277 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:55] "GET /reports/ajax/stats/9362368c-7bac-4d84-9979-9251bbd77c15.txt?_=1540971472279 HTTP/1.1" 200 -
10.1.65.236 - - [31/Oct/2018 15:37:55] "GET /reports/ajax/plays/9362368c-7bac-4d84-9979-9251bbd77c15.txt?_=1540971472280 HTTP/1.1" 200 -
